,answers,original,t5_0,t5_1,t5_2,t5_3
62,luton,"[{'token': 'london', 'score': 0.277}, {'token': 'manchester', 'score': 0.152}, {'token': 'liverpool', 'score': 0.094}, {'token': 'birmingham', 'score': 0.09}, {'token': 'sheffield', 'score': 0.047}, {'token': 'bristol', 'score': 0.046}, {'token': 'leeds', 'score': 0.04}, {'token': 'brighton', 'score': 0.018}, {'token': 'bradford', 'score': 0.015}, {'token': 'nottingham', 'score': 0.014}]","[{'token': 'london', 'score': 0.441}, {'token': 'manchester', 'score': 0.105}, {'token': 'birmingham', 'score': 0.075}, {'token': 'liverpool', 'score': 0.07}, {'token': 'bristol', 'score': 0.044}, {'token': 'sheffield', 'score': 0.031}, {'token': 'leeds', 'score': 0.029}, {'token': 'brighton', 'score': 0.015}, {'token': 'oxford', 'score': 0.014}, {'token': 'cambridge', 'score': 0.011}]","[{'token': 'london', 'score': 0.398}, {'token': 'manchester', 'score': 0.097}, {'token': 'birmingham', 'score': 0.089}, {'token': 'liverpool', 'score': 0.078}, {'token': 'bristol', 'score': 0.033}, {'token': 'leeds', 'score': 0.027}, {'token': 'sheffield', 'score': 0.025}, {'token': 'brighton', 'score': 0.02}, {'token': 'oxford', 'score': 0.014}, {'token': 'cambridge', 'score': 0.013}]","[{'token': 'london', 'score': 0.295}, {'token': 'manchester', 'score': 0.096}, {'token': 'birmingham', 'score': 0.092}, {'token': 'liverpool', 'score': 0.072}, {'token': 'bristol', 'score': 0.054}, {'token': 'leeds', 'score': 0.052}, {'token': 'sheffield', 'score': 0.039}, {'token': 'oxford', 'score': 0.017}, {'token': 'cambridge', 'score': 0.017}, {'token': 'brighton', 'score': 0.016}]","[{'token': 'london', 'score': 0.424}, {'token': 'manchester', 'score': 0.106}, {'token': 'liverpool', 'score': 0.069}, {'token': 'birmingham', 'score': 0.064}, {'token': 'leeds', 'score': 0.04}, {'token': 'bristol', 'score': 0.04}, {'token': 'sheffield', 'score': 0.034}, {'token': 'brighton', 'score': 0.019}, {'token': 'nottingham', 'score': 0.014}, {'token': 'oxford', 'score': 0.013}]"
63,boston,"[{'token': 'the', 'score': 0.907}, {'token': 'big', 'score': 0.013}, {'token': 'the', 'score': 0.012}, {'token': 'american', 'score': 0.011}, {'token': 'california', 'score': 0.007}, {'token': 'texas', 'score': 0.007}, {'token': 'super', 'score': 0.005}, {'token': 'original', 'score': 0.003}, {'token': 'boston', 'score': 0.002}, {'token': 'international', 'score': 0.002}]","[{'token': 'the', 'score': 0.871}, {'token': 'the', 'score': 0.017}, {'token': 'american', 'score': 0.016}, {'token': 'texas', 'score': 0.01}, {'token': 'super', 'score': 0.01}, {'token': 'big', 'score': 0.01}, {'token': 'el', 'score': 0.006}, {'token': 'california', 'score': 0.006}, {'token': 'original', 'score': 0.004}, {'token': 'international', 'score': 0.003}]","[{'token': 'the', 'score': 0.885}, {'token': 'the', 'score': 0.017}, {'token': 'big', 'score': 0.01}, {'token': 'super', 'score': 0.01}, {'token': 'american', 'score': 0.007}, {'token': 'texas', 'score': 0.006}, {'token': 'original', 'score': 0.006}, {'token': 'el', 'score': 0.004}, {'token': 'boston', 'score': 0.003}, {'token': 'california', 'score': 0.003}]","[{'token': 'the', 'score': 0.902}, {'token': 'big', 'score': 0.017}, {'token': '""', 'score': 0.011}, {'token': 'the', 'score': 0.009}, {'token': 'texas', 'score': 0.006}, {'token': 'original', 'score': 0.005}, {'token': 'el', 'score': 0.003}, {'token': 'american', 'score': 0.002}, {'token': '""', 'score': 0.002}, {'token': 'super', 'score': 0.002}]","[{'token': 'boston', 'score': 0.85}, {'token': 'the', 'score': 0.087}, {'token': 'the', 'score': 0.036}, {'token': 'a', 'score': 0.003}, {'token': 'american', 'score': 0.002}, {'token': 'texas', 'score': 0.001}, {'token': 'super', 'score': 0.001}, {'token': 'british', 'score': 0.001}, {'token': 'a', 'score': 0.001}, {'token': 'big', 'score': 0.001}]"
64,havana,"[{'token': 'miami', 'score': 0.065}, {'token': 'havana', 'score': 0.064}, {'token': 'cuba', 'score': 0.062}, {'token': 'london', 'score': 0.056}, {'token': 'paris', 'score': 0.033}, {'token': '</s>', 'score': 0.026}, {'token': 'chicago', 'score': 0.025}, {'token': 'madrid', 'score': 0.022}, {'token': 'athens', 'score': 0.016}, {'token': 'lisbon', 'score': 0.014}]","[{'token': 'havana', 'score': 0.444}, {'token': 'cuba', 'score': 0.123}, {'token': 'miami', 'score': 0.067}, {'token': 'paris', 'score': 0.026}, {'token': 'london', 'score': 0.025}, {'token': 'spain', 'score': 0.024}, {'token': 'madrid', 'score': 0.023}, {'token': 'barcelona', 'score': 0.013}, {'token': 'mexico', 'score': 0.012}, {'token': 'amsterdam', 'score': 0.01}]","[{'token': 'havana', 'score': 0.128}, {'token': 'miami', 'score': 0.116}, {'token': 'london', 'score': 0.048}, {'token': 'paris', 'score': 0.043}, {'token': 'moscow', 'score': 0.023}, {'token': 'switzerland', 'score': 0.02}, {'token': 'helsinki', 'score': 0.02}, {'token': 'cuba', 'score': 0.02}, {'token': 'madrid', 'score': 0.018}, {'token': 'stockholm', 'score': 0.017}]","[{'token': 'warsaw', 'score': 0.215}, {'token': 'this', 'score': 0.195}, {'token': 'that', 'score': 0.041}, {'token': 'it', 'score': 0.04}, {'token': 'chicago', 'score': 0.027}, {'token': 'paris', 'score': 0.024}, {'token': 'rome', 'score': 0.02}, {'token': 'havana', 'score': 0.017}, {'token': 'amsterdam', 'score': 0.017}, {'token': 'london', 'score': 0.017}]","[{'token': 'havana', 'score': 0.225}, {'token': 'miami', 'score': 0.096}, {'token': 'cuba', 'score': 0.078}, {'token': 'london', 'score': 0.043}, {'token': 'paris', 'score': 0.036}, {'token': 'switzerland', 'score': 0.03}, {'token': 'spain', 'score': 0.026}, {'token': 'amsterdam', 'score': 0.02}, {'token': 'mexico', 'score': 0.016}, {'token': 'madrid', 'score': 0.014}]"
65,essex,"[{'token': 'london', 'score': 0.483}, {'token': 'manchester', 'score': 0.075}, {'token': 'liverpool', 'score': 0.068}, {'token': 'birmingham', 'score': 0.053}, {'token': 'leeds', 'score': 0.041}, {'token': 'bristol', 'score': 0.028}, {'token': 'sheffield', 'score': 0.027}, {'token': 'brighton', 'score': 0.016}, {'token': 'oxford', 'score': 0.013}, {'token': 'bradford', 'score': 0.012}]","[{'token': 'london', 'score': 0.382}, {'token': 'manchester', 'score': 0.042}, {'token': 'liverpool', 'score': 0.036}, {'token': 'leeds', 'score': 0.027}, {'token': 'birmingham', 'score': 0.027}, {'token': 'sheffield', 'score': 0.015}, {'token': 'edinburgh', 'score': 0.014}, {'token': 'glasgow', 'score': 0.014}, {'token': 'england', 'score': 0.014}, {'token': 'brighton', 'score': 0.014}]","[{'token': 'london', 'score': 0.251}, {'token': 'manchester', 'score': 0.09}, {'token': 'birmingham', 'score': 0.066}, {'token': 'leeds', 'score': 0.059}, {'token': 'liverpool', 'score': 0.052}, {'token': 'sheffield', 'score': 0.047}, {'token': 'bristol', 'score': 0.044}, {'token': 'leicester', 'score': 0.023}, {'token': 'nottingham', 'score': 0.023}, {'token': 'oxford', 'score': 0.023}]","[{'token': 'london', 'score': 0.33}, {'token': 'manchester', 'score': 0.124}, {'token': 'birmingham', 'score': 0.076}, {'token': 'liverpool', 'score': 0.061}, {'token': 'sheffield', 'score': 0.043}, {'token': 'leeds', 'score': 0.038}, {'token': 'bristol', 'score': 0.028}, {'token': 'nottingham', 'score': 0.02}, {'token': 'oxford', 'score': 0.018}, {'token': 'newcastle', 'score': 0.016}]",
66,bristol,"[{'token': 'london', 'score': 0.47}, {'token': 'manchester', 'score': 0.084}, {'token': 'liverpool', 'score': 0.044}, {'token': 'birmingham', 'score': 0.029}, {'token': 'leeds', 'score': 0.029}, {'token': 'brighton', 'score': 0.019}, {'token': 'bristol', 'score': 0.018}, {'token': 'sheffield', 'score': 0.017}, {'token': 'nottingham', 'score': 0.016}, {'token': 'oxford', 'score': 0.015}]","[{'token': 'jamaica', 'score': 0.168}, {'token': 'mumbai', 'score': 0.047}, {'token': 'london', 'score': 0.04}, {'token': 'india', 'score': 0.032}, {'token': 'it', 'score': 0.026}, {'token': 'this', 'score': 0.021}, {'token': 'bombay', 'score': 0.02}, {'token': 'sydney', 'score': 0.019}, {'token': 'chicago', 'score': 0.019}, {'token': 'manchester', 'score': 0.016}]","[{'token': 'london', 'score': 0.301}, {'token': 'liverpool', 'score': 0.078}, {'token': 'birmingham', 'score': 0.06}, {'token': 'brighton', 'score': 0.048}, {'token': 'manchester', 'score': 0.047}, {'token': 'bristol', 'score': 0.021}, {'token': 'glasgow', 'score': 0.02}, {'token': 'sheffield', 'score': 0.019}, {'token': 'belfast', 'score': 0.018}, {'token': 'bradford', 'score': 0.018}]","[{'token': 'london', 'score': 0.361}, {'token': 'jamaica', 'score': 0.051}, {'token': 'liverpool', 'score': 0.045}, {'token': 'manchester', 'score': 0.035}, {'token': 'england', 'score': 0.027}, {'token': 'birmingham', 'score': 0.023}, {'token': 'philadelphia', 'score': 0.012}, {'token': 'chicago', 'score': 0.009}, {'token': 'cardiff', 'score': 0.009}, {'token': 'dublin', 'score': 0.009}]","[{'token': 'london', 'score': 0.121}, {'token': ',', 'score': 0.052}, {'token': 'nottingham', 'score': 0.038}, {'token': 'amsterdam', 'score': 0.029}, {'token': 'oslo', 'score': 0.029}, {'token': 'in', 'score': 0.028}, {'token': 'paris', 'score': 0.02}, {'token': 'glasgow', 'score': 0.02}, {'token': 'liverpool', 'score': 0.02}, {'token': 'sheffield', 'score': 0.02}]"
67,newmarket,"[{'token': 'toronto', 'score': 0.465}, {'token': 'montreal', 'score': 0.04}, {'token': 'chicago', 'score': 0.038}, {'token': 'canada', 'score': 0.027}, {'token': 'philadelphia', 'score': 0.021}, {'token': 'ontario', 'score': 0.018}, {'token': 'miami', 'score': 0.018}, {'token': 'italy', 'score': 0.017}, {'token': 'rome', 'score': 0.014}, {'token': 'vancouver', 'score': 0.013}]","[{'token': 'single', 'score': 0.525}, {'token': 'local', 'score': 0.121}, {'token': 'canadian', 'score': 0.077}, {'token': 'junior', 'score': 0.061}, {'token': 'youth', 'score': 0.027}, {'token': 'usl', 'score': 0.015}, {'token': 'rookie', 'score': 0.011}, {'token': 'hometown', 'score': 0.011}, {'token': 'reserve', 'score': 0.01}, {'token': 'minor', 'score': 0.007}]","[{'token': 'toronto', 'score': 0.678}, {'token': 'minnesota', 'score': 0.257}, {'token': 'atlanta', 'score': 0.011}, {'token': 'montreal', 'score': 0.01}, {'token': 'minneapolis', 'score': 0.003}, {'token': 'seattle', 'score': 0.003}, {'token': 'calgary', 'score': 0.002}, {'token': 'vaughan', 'score': 0.002}, {'token': 'quebec', 'score': 0.002}, {'token': 'sydney', 'score': 0.002}]","[{'token': 'toronto', 'score': 0.629}, {'token': 'sydney', 'score': 0.078}, {'token': 'sheffield', 'score': 0.05}, {'token': 'newcastle', 'score': 0.034}, {'token': 'halifax', 'score': 0.02}, {'token': 'birmingham', 'score': 0.017}, {'token': 'montreal', 'score': 0.014}, {'token': 'minnesota', 'score': 0.012}, {'token': 'liverpool', 'score': 0.012}, {'token': 'leeds', 'score': 0.01}]","[{'token': 'minnesota', 'score': 0.472}, {'token': 'toronto', 'score': 0.432}, {'token': 'atlanta', 'score': 0.027}, {'token': 'montreal', 'score': 0.014}, {'token': 'seattle', 'score': 0.006}, {'token': 'minneapolis', 'score': 0.005}, {'token': 'houston', 'score': 0.004}, {'token': 'vaughan', 'score': 0.003}, {'token': 'calgary', 'score': 0.003}, {'token': 'vancouver', 'score': 0.002}]"
68,verona,"[{'token': 'warsaw', 'score': 0.195}, {'token': 'venice', 'score': 0.151}, {'token': 'malta', 'score': 0.112}, {'token': 'croatia', 'score': 0.055}, {'token': 'poland', 'score': 0.038}, {'token': 'sicily', 'score': 0.035}, {'token': 'lithuania', 'score': 0.032}, {'token': 'rome', 'score': 0.027}, {'token': 'naples', 'score': 0.026}, {'token': 'italy', 'score': 0.023}]","[{'token': 'oslo', 'score': 0.39}, {'token': 'norway', 'score': 0.071}, {'token': 'amsterdam', 'score': 0.039}, {'token': 'copenhagen', 'score': 0.037}, {'token': 'stockholm', 'score': 0.028}, {'token': 'london', 'score': 0.027}, {'token': 'venice', 'score': 0.026}, {'token': 'lisbon', 'score': 0.024}, {'token': 'naples', 'score': 0.018}, {'token': 'malta', 'score': 0.018}]","[{'token': 'venice', 'score': 0.216}, {'token': 'malta', 'score': 0.15}, {'token': 'naples', 'score': 0.094}, {'token': 'sicily', 'score': 0.075}, {'token': 'alexandria', 'score': 0.035}, {'token': 'gibraltar', 'score': 0.03}, {'token': 'milan', 'score': 0.025}, {'token': 'rome', 'score': 0.018}, {'token': 'florence', 'score': 0.017}, {'token': 'valencia', 'score': 0.016}]","[{'token': 'warsaw', 'score': 0.474}, {'token': 'venice', 'score': 0.082}, {'token': 'naples', 'score': 0.036}, {'token': 'poland', 'score': 0.032}, {'token': 'rome', 'score': 0.032}, {'token': 'malta', 'score': 0.025}, {'token': 'italy', 'score': 0.015}, {'token': 'athens', 'score': 0.015}, {'token': 'milan', 'score': 0.014}, {'token': 'sicily', 'score': 0.014}]","[{'token': 'italy', 'score': 0.905}, {'token': 'empire', 'score': 0.018}, {'token': 'sicily', 'score': 0.014}, {'token': 'italian', 'score': 0.008}, {'token': 'france', 'score': 0.006}, {'token': 'greece', 'score': 0.005}, {'token': 'romania', 'score': 0.004}, {'token': 'netherlands', 'score': 0.004}, {'token': 'switzerland', 'score': 0.004}, {'token': 'spain', 'score': 0.003}]"
69,madrid,"[{'token': 'barcelona', 'score': 0.516}, {'token': 'madrid', 'score': 0.341}, {'token': 'valencia', 'score': 0.086}, {'token': 'lisbon', 'score': 0.019}, {'token': 'toledo', 'score': 0.006}, {'token': 'milan', 'score': 0.004}, {'token': 'santiago', 'score': 0.004}, {'token': 'gibraltar', 'score': 0.002}, {'token': 'leon', 'score': 0.001}, {'token': 'naples', 'score': 0.001}]","[{'token': 'barcelona', 'score': 0.492}, {'token': 'madrid', 'score': 0.392}, {'token': 'lisbon', 'score': 0.021}, {'token': 'valencia', 'score': 0.02}, {'token': 'milan', 'score': 0.011}, {'token': 'rome', 'score': 0.01}, {'token': 'paris', 'score': 0.006}, {'token': 'naples', 'score': 0.006}, {'token': 'roma', 'score': 0.004}, {'token': 'santiago', 'score': 0.003}]","[{'token': 'barcelona', 'score': 0.179}, {'token': 'madrid', 'score': 0.125}, {'token': '1985', 'score': 0.041}, {'token': '1984', 'score': 0.033}, {'token': '1991', 'score': 0.023}, {'token': 'lisbon', 'score': 0.022}, {'token': 'santiago', 'score': 0.019}, {'token': 'mexico', 'score': 0.018}, {'token': '1993', 'score': 0.018}, {'token': '1977', 'score': 0.017}]","[{'token': 'madrid', 'score': 0.65}, {'token': 'barcelona', 'score': 0.239}, {'token': 'valencia', 'score': 0.084}, {'token': 'santiago', 'score': 0.005}, {'token': 'lisbon', 'score': 0.002}, {'token': 'spain', 'score': 0.002}, {'token': 'milan', 'score': 0.001}, {'token': 'toledo', 'score': 0.001}, {'token': 'havana', 'score': 0.001}, {'token': 'paris', 'score': 0.001}]","[{'token': 'above', 'score': 0.207}, {'token': 'below', 'score': 0.159}, {'token': 'pictured', 'score': 0.074}, {'token': 'left', 'score': 0.072}, {'token': 'right', 'score': 0.063}, {'token': 'today', 'score': 0.055}, {'token': 'here', 'score': 0.016}, {'token': 'now', 'score': 0.01}, {'token': 'madrid', 'score': 0.009}, {'token': 'barcelona', 'score': 0.007}]"
70,hamilton,"[{'token': 'toronto', 'score': 0.401}, {'token': 'winnipeg', 'score': 0.082}, {'token': 'calgary', 'score': 0.059}, {'token': 'montreal', 'score': 0.055}, {'token': 'edmonton', 'score': 0.054}, {'token': 'ottawa', 'score': 0.039}, {'token': 'vancouver', 'score': 0.032}, {'token': 'ontario', 'score': 0.026}, {'token': 'hamilton', 'score': 0.024}, {'token': 'regina', 'score': 0.016}]","[{'token': 'toronto', 'score': 0.154}, {'token': 'calgary', 'score': 0.078}, {'token': 'edmonton', 'score': 0.074}, {'token': 'winnipeg', 'score': 0.069}, {'token': 'montreal', 'score': 0.059}, {'token': 'vancouver', 'score': 0.048}, {'token': 'london', 'score': 0.03}, {'token': 'ottawa', 'score': 0.03}, {'token': 'chicago', 'score': 0.026}, {'token': 'philadelphia', 'score': 0.016}]","[{'token': 'toronto', 'score': 0.068}, {'token': 'calgary', 'score': 0.049}, {'token': 'montreal', 'score': 0.044}, {'token': 'london', 'score': 0.033}, {'token': 'edmonton', 'score': 0.033}, {'token': 'hamilton', 'score': 0.027}, {'token': 'vancouver', 'score': 0.026}, {'token': 'winnipeg', 'score': 0.025}, {'token': 'ottawa', 'score': 0.024}, {'token': 'chicago', 'score': 0.018}]","[{'token': 'toronto', 'score': 0.169}, {'token': 'hamilton', 'score': 0.124}, {'token': 'calgary', 'score': 0.069}, {'token': 'edmonton', 'score': 0.058}, {'token': 'montreal', 'score': 0.043}, {'token': 'london', 'score': 0.038}, {'token': 'winnipeg', 'score': 0.035}, {'token': 'vancouver', 'score': 0.035}, {'token': 'ottawa', 'score': 0.028}, {'token': 'halifax', 'score': 0.026}]","[{'token': 'toronto', 'score': 0.216}, {'token': 'calgary', 'score': 0.089}, {'token': 'hamilton', 'score': 0.081}, {'token': 'edmonton', 'score': 0.074}, {'token': 'montreal', 'score': 0.061}, {'token': 'ottawa', 'score': 0.046}, {'token': 'winnipeg', 'score': 0.038}, {'token': 'vancouver', 'score': 0.032}, {'token': 'london', 'score': 0.03}, {'token': 'halifax', 'score': 0.016}]"
71,boston,"[{'token': 'dublin', 'score': 0.294}, {'token': 'ireland', 'score': 0.279}, {'token': 'belfast', 'score': 0.07}, {'token': 'boston', 'score': 0.052}, {'token': 'philadelphia', 'score': 0.05}, {'token': 'chicago', 'score': 0.038}, {'token': 'cork', 'score': 0.024}, {'token': 'baltimore', 'score': 0.018}, {'token': 'brooklyn', 'score': 0.016}, {'token': 'pittsburgh', 'score': 0.009}]","[{'token': 'dublin', 'score': 0.24}, {'token': 'boston', 'score': 0.087}, {'token': 'belfast', 'score': 0.069}, {'token': 'london', 'score': 0.063}, {'token': 'chicago', 'score': 0.06}, {'token': 'philadelphia', 'score': 0.042}, {'token': 'brooklyn', 'score': 0.031}, {'token': 'connecticut', 'score': 0.028}, {'token': 'milwaukee', 'score': 0.017}, {'token': 'pittsburgh', 'score': 0.014}]","[{'token': 'philadelphia', 'score': 0.145}, {'token': 'boston', 'score': 0.131}, {'token': 'brooklyn', 'score': 0.119}, {'token': 'chicago', 'score': 0.063}, {'token': 'baltimore', 'score': 0.05}, {'token': 'dublin', 'score': 0.03}, {'token': 'newark', 'score': 0.028}, {'token': 'detroit', 'score': 0.017}, {'token': 'buffalo', 'score': 0.017}, {'token': 'pittsburgh', 'score': 0.017}]","[{'token': 'hollywood', 'score': 0.112}, {'token': 'london', 'score': 0.088}, {'token': 'ireland', 'score': 0.087}, {'token': 'california', 'score': 0.059}, {'token': 'canada', 'score': 0.055}, {'token': 'chicago', 'score': 0.046}, {'token': 'india', 'score': 0.038}, {'token': 'australia', 'score': 0.036}, {'token': 'america', 'score': 0.025}, {'token': 'toronto', 'score': 0.022}]","[{'token': 'dublin', 'score': 0.26}, {'token': 'chicago', 'score': 0.098}, {'token': 'boston', 'score': 0.06}, {'token': 'brooklyn', 'score': 0.041}, {'token': 'philadelphia', 'score': 0.04}, {'token': 'belfast', 'score': 0.036}, {'token': 'toronto', 'score': 0.022}, {'token': 'connecticut', 'score': 0.019}, {'token': 'baltimore', 'score': 0.019}, {'token': 'buffalo', 'score': 0.017}]"
72,london,"[{'token': 'london', 'score': 0.091}, {'token': '1946', 'score': 0.024}, {'token': '1964', 'score': 0.022}, {'token': '1954', 'score': 0.02}, {'token': 'england', 'score': 0.02}, {'token': '1948', 'score': 0.02}, {'token': '1952', 'score': 0.02}, {'token': '1955', 'score': 0.019}, {'token': '1957', 'score': 0.018}, {'token': '1945', 'score': 0.018}]","[{'token': 'london', 'score': 0.134}, {'token': 'liverpool', 'score': 0.036}, {'token': 'jamaica', 'score': 0.033}, {'token': 'england', 'score': 0.025}, {'token': 'scotland', 'score': 0.018}, {'token': 'manchester', 'score': 0.018}, {'token': 'wales', 'score': 0.015}, {'token': 'australia', 'score': 0.014}, {'token': 'birmingham', 'score': 0.014}, {'token': 'glasgow', 'score': 0.012}]","[{'token': 'london', 'score': 0.057}, {'token': 'liverpool', 'score': 0.026}, {'token': 'glasgow', 'score': 0.022}, {'token': 'scotland', 'score': 0.018}, {'token': 'paris', 'score': 0.015}, {'token': '1964', 'score': 0.013}, {'token': 'belfast', 'score': 0.013}, {'token': 'manchester', 'score': 0.012}, {'token': 'edinburgh', 'score': 0.012}, {'token': 'australia', 'score': 0.012}]","[{'token': 'london', 'score': 0.113}, {'token': 'liverpool', 'score': 0.083}, {'token': 'glasgow', 'score': 0.042}, {'token': 'manchester', 'score': 0.04}, {'token': 'sheffield', 'score': 0.027}, {'token': 'leeds', 'score': 0.027}, {'token': 'birmingham', 'score': 0.026}, {'token': 'edinburgh', 'score': 0.023}, {'token': 'scotland', 'score': 0.022}, {'token': 'wales', 'score': 0.02}]","[{'token': 'london', 'score': 0.086}, {'token': '1946', 'score': 0.023}, {'token': 'liverpool', 'score': 0.023}, {'token': '1947', 'score': 0.02}, {'token': '1945', 'score': 0.02}, {'token': '1964', 'score': 0.019}, {'token': '1948', 'score': 0.019}, {'token': '1949', 'score': 0.015}, {'token': '1952', 'score': 0.015}, {'token': '1944', 'score': 0.015}]"
73,auckland,"[{'token': 'auckland', 'score': 0.753}, {'token': 'wellington', 'score': 0.194}, {'token': 'hamilton', 'score': 0.029}, {'token': 'nelson', 'score': 0.01}, {'token': 'canterbury', 'score': 0.006}, {'token': 'plymouth', 'score': 0.001}, {'token': 'hastings', 'score': 0.001}, {'token': 'newcastle', 'score': 0.001}, {'token': 'levin', 'score': 0.001}, {'token': 'victoria', 'score': 0.0}]","[{'token': 'auckland', 'score': 0.706}, {'token': 'wellington', 'score': 0.226}, {'token': 'hamilton', 'score': 0.032}, {'token': 'nelson', 'score': 0.013}, {'token': 'canterbury', 'score': 0.007}, {'token': 'plymouth', 'score': 0.002}, {'token': 'hastings', 'score': 0.001}, {'token': 'levin', 'score': 0.001}, {'token': 'newcastle', 'score': 0.001}, {'token': 'victoria', 'score': 0.001}]","[{'token': 'auckland', 'score': 0.72}, {'token': 'wellington', 'score': 0.224}, {'token': 'hamilton', 'score': 0.026}, {'token': 'nelson', 'score': 0.011}, {'token': 'canterbury', 'score': 0.007}, {'token': 'plymouth', 'score': 0.002}, {'token': 'hastings', 'score': 0.001}, {'token': 'levin', 'score': 0.001}, {'token': 'lincoln', 'score': 0.001}, {'token': 'newcastle', 'score': 0.001}]","[{'token': 'auckland', 'score': 0.692}, {'token': 'wellington', 'score': 0.155}, {'token': 'nelson', 'score': 0.049}, {'token': 'hamilton', 'score': 0.039}, {'token': 'canterbury', 'score': 0.014}, {'token': 'hastings', 'score': 0.005}, {'token': 'newcastle', 'score': 0.003}, {'token': 'plymouth', 'score': 0.003}, {'token': 'levin', 'score': 0.002}, {'token': 'thames', 'score': 0.002}]","[{'token': 'auckland', 'score': 0.674}, {'token': 'wellington', 'score': 0.24}, {'token': 'hamilton', 'score': 0.037}, {'token': 'nelson', 'score': 0.016}, {'token': 'canterbury', 'score': 0.009}, {'token': 'plymouth', 'score': 0.004}, {'token': 'hastings', 'score': 0.003}, {'token': 'victoria', 'score': 0.001}, {'token': 'lincoln', 'score': 0.001}, {'token': 'levin', 'score': 0.001}]"
74,chicago,"[{'token': 'london', 'score': 0.387}, {'token': 'manhattan', 'score': 0.138}, {'token': 'chicago', 'score': 0.117}, {'token': 'toronto', 'score': 0.112}, {'token': 'harlem', 'score': 0.038}, {'token': 'nyc', 'score': 0.021}, {'token': 'brooklyn', 'score': 0.021}, {'token': 'amsterdam', 'score': 0.02}, {'token': 'chelsea', 'score': 0.019}, {'token': 'miami', 'score': 0.009}]","[{'token': 'london', 'score': 0.355}, {'token': 'manhattan', 'score': 0.151}, {'token': 'toronto', 'score': 0.12}, {'token': 'nyc', 'score': 0.053}, {'token': 'chicago', 'score': 0.05}, {'token': 'paris', 'score': 0.047}, {'token': 'brooklyn', 'score': 0.024}, {'token': 'chelsea', 'score': 0.021}, {'token': 'berlin', 'score': 0.014}, {'token': 'milan', 'score': 0.01}]","[{'token': 'london', 'score': 0.706}, {'token': 'paris', 'score': 0.049}, {'token': 'berlin', 'score': 0.027}, {'token': 'manhattan', 'score': 0.02}, {'token': 'stockholm', 'score': 0.016}, {'token': 'chelsea', 'score': 0.014}, {'token': 'toronto', 'score': 0.014}, {'token': 'amsterdam', 'score': 0.014}, {'token': 'copenhagen', 'score': 0.013}, {'token': 'milan', 'score': 0.011}]","[{'token': 'london', 'score': 0.265}, {'token': 'manhattan', 'score': 0.246}, {'token': 'toronto', 'score': 0.074}, {'token': 'nyc', 'score': 0.061}, {'token': 'chicago', 'score': 0.056}, {'token': 'chelsea', 'score': 0.036}, {'token': 'brooklyn', 'score': 0.034}, {'token': 'paris', 'score': 0.033}, {'token': 'harlem', 'score': 0.024}, {'token': 'sydney', 'score': 0.01}]","[{'token': 'london', 'score': 0.888}, {'token': 'chelsea', 'score': 0.025}, {'token': 'paris', 'score': 0.02}, {'token': 'manhattan', 'score': 0.005}, {'token': 'milan', 'score': 0.004}, {'token': 'berlin', 'score': 0.004}, {'token': 'amsterdam', 'score': 0.003}, {'token': 'manchester', 'score': 0.002}, {'token': 'copenhagen', 'score': 0.002}, {'token': 'toronto', 'score': 0.002}]"
75,brunswick,"[{'token': 'hamburg', 'score': 0.382}, {'token': 'dresden', 'score': 0.15}, {'token': 'berlin', 'score': 0.145}, {'token': 'frankfurt', 'score': 0.097}, {'token': 'cologne', 'score': 0.054}, {'token': 'dortmund', 'score': 0.037}, {'token': 'hamm', 'score': 0.031}, {'token': 'munich', 'score': 0.017}, {'token': 'brunswick', 'score': 0.012}, {'token': 'berg', 'score': 0.004}]","[{'token': 'hamburg', 'score': 0.327}, {'token': 'berlin', 'score': 0.154}, {'token': 'dresden', 'score': 0.148}, {'token': 'frankfurt', 'score': 0.142}, {'token': 'cologne', 'score': 0.067}, {'token': 'dortmund', 'score': 0.043}, {'token': 'hamm', 'score': 0.027}, {'token': 'munich', 'score': 0.022}, {'token': 'brunswick', 'score': 0.008}, {'token': 'berg', 'score': 0.004}]","[{'token': 'hamburg', 'score': 0.371}, {'token': 'dresden', 'score': 0.193}, {'token': 'berlin', 'score': 0.143}, {'token': 'frankfurt', 'score': 0.088}, {'token': 'cologne', 'score': 0.052}, {'token': 'dortmund', 'score': 0.04}, {'token': 'hamm', 'score': 0.023}, {'token': 'munich', 'score': 0.017}, {'token': 'brunswick', 'score': 0.01}, {'token': 'deal', 'score': 0.003}]","[{'token': 'brunswick', 'score': 0.285}, {'token': 'hamburg', 'score': 0.222}, {'token': 'berlin', 'score': 0.152}, {'token': 'dresden', 'score': 0.122}, {'token': 'frankfurt', 'score': 0.063}, {'token': 'cologne', 'score': 0.027}, {'token': 'hamm', 'score': 0.026}, {'token': 'dortmund', 'score': 0.024}, {'token': 'munich', 'score': 0.016}, {'token': 'berg', 'score': 0.005}]","[{'token': '2013', 'score': 0.096}, {'token': '2012', 'score': 0.085}, {'token': '2014', 'score': 0.085}, {'token': '2015', 'score': 0.082}, {'token': '2011', 'score': 0.076}, {'token': '2010', 'score': 0.07}, {'token': '2016', 'score': 0.07}, {'token': '2009', 'score': 0.069}, {'token': '2008', 'score': 0.056}, {'token': '2006', 'score': 0.046}]"
